GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr	Eul0	Eul1	Eul2
10109	0.315266	-0.268707	-0.910167	0.090517	0.963219	-0.253015	0.944677	-0.002618	0.327992	-364.540693	354.281959	152.097272	2.927599	2.927324	4.678961	90.050411	90.022841	119.944996	166.425242	0.127394	0.121705	33.711138	0.804348	586.973285	-619.551171	940.563085	-619.551171	463.098620	-31.512912	940.563085	-31.512912	964.571539	-273.215259	-174.806908	725.173962	-174.806908	571.062396	409.653768	725.173962	409.653768	1355.206865	486.491837	1.000000	103.672039	68.664667	244.502092	
10114	0.342205	-0.245219	0.907063	0.032432	0.967853	0.249418	-0.939065	-0.055935	0.339157	471.155433	-355.117378	-169.338980	2.933156	2.925438	4.671455	89.951441	90.106428	120.019704	169.986364	0.194002	0.168445	37.480283	0.804348	-1737.818799	-470.729545	-1033.913013	-470.729545	161.634506	927.364960	-1033.913013	927.364960	2487.578788	-702.052895	-552.150282	-659.187665	-552.150282	-15.718539	209.087194	-659.187665	209.087194	1922.814291	527.775320	1.000000	0.000000	0.000000	0.000000	
10250	0.173062	-0.132104	0.976018	-0.339841	0.922095	0.185068	-0.924430	-0.363718	0.114686	95.747432	56.554624	-14.130977	2.927680	2.925996	4.676813	90.007439	90.027392	119.919625	130.840423	0.131779	0.125451	120.675354	1.000000	-580.597033	-528.984518	197.801860	-528.984518	1270.766335	-795.280456	197.801860	-795.280456	694.914875	-375.442505	-379.676072	-70.997850	-379.676072	1363.109684	-980.297561	-70.997850	-980.297561	576.940435	656.381217	1.000000	0.000000	0.000000	0.000000	
10263	0.196152	-0.242640	-0.950086	0.294027	0.938873	-0.179072	0.935460	-0.244222	0.255504	82.807347	193.756709	34.718791	2.927145	2.927725	4.675130	90.045640	89.945937	119.964506	145.059010	0.125098	0.128020	77.559860	1.000000	-1065.756152	-534.151301	-12.040815	-534.151301	1265.241228	-61.580934	-12.040815	-61.580934	782.313829	-1130.965295	-455.460830	-45.042959	-455.460830	1479.582761	175.528643	-45.042959	175.528643	895.363744	714.786017	1.000000	283.645258	80.365147	106.217213	
10125	0.086676	-0.177154	0.980359	-0.118071	0.975300	0.186679	-0.989215	-0.131932	0.063618	36.476321	338.292769	-146.496181	2.924911	2.927189	4.677438	89.995335	89.950444	119.935007	167.686130	0.152013	0.122498	100.548704	1.000000	-370.700567	-409.055195	-698.301137	-409.055195	845.909513	619.856611	-698.301137	619.856611	348.834991	-608.814874	-612.224953	-164.019104	-612.224953	1343.823202	82.758439	-164.019104	82.758439	742.402308	544.599962	1.000000	0.000000	0.000000	0.000000	
10128	0.121696	-0.150288	-0.981131	-0.372454	0.909326	-0.185491	0.920045	0.387998	0.054685	-409.554826	468.897308	18.883241	2.928531	2.929938	4.670737	90.016834	89.973240	119.874566	257.797239	0.131173	0.146832	41.448739	0.845745	-1834.382673	-900.148546	-203.082704	-900.148546	3000.592352	684.177125	-203.082704	684.177125	1012.753155	-1035.887104	-280.481319	-375.902527	-280.481319	1482.110048	114.470807	-375.902527	114.470807	1231.492492	1095.166563	1.000000	107.969050	74.226646	270.568669	
10262	0.202426	-0.105801	-0.973565	-0.405675	0.895776	-0.181696	0.891320	0.431731	0.138408	350.833360	182.758795	123.413040	2.927968	2.927108	4.675791	90.115777	89.980083	120.045154	233.122169	0.127537	0.137723	41.444603	0.840426	-482.952122	-1164.911258	67.552934	-1164.911258	-95.396760	527.291151	67.552934	527.291151	956.305648	-406.066983	-454.593080	213.673549	-454.593080	543.677834	767.784853	213.673549	767.784853	910.175313	1268.106482	1.000000	103.430406	79.358590	268.543045	
10130	0.306017	-0.022987	-0.951754	-0.492347	0.851821	-0.178881	0.814837	0.523331	0.249353	-360.167810	-180.942334	-118.592238	2.927059	2.928272	4.673733	89.981357	89.980970	119.982104	179.668283	0.125469	0.122675	38.425406	0.808511	-1118.878847	-704.601184	307.342062	-704.601184	1114.568199	191.212807	307.342062	191.212807	667.901763	-1078.348874	-818.067002	131.645852	-818.067002	739.360238	-262.439937	131.645852	-262.439937	1061.993096	1082.861178	1.000000	0.000000	0.000000	0.000000	
10137	0.143587	-0.190372	0.971155	0.083458	0.980157	0.179797	-0.986112	0.055234	0.156626	97.035234	-297.845901	-41.960943	2.930000	2.931254	4.674020	89.995600	89.963502	120.033049	209.958154	0.129515	0.131107	76.169354	1.000000	-985.071704	-578.565477	-745.477052	-578.565477	2047.660026	-262.608585	-745.477052	-262.608585	1173.154230	-1280.157297	-301.061902	10.340337	-301.061902	1370.181220	211.481103	10.340337	211.481103	1371.241187	1130.978925	1.000000	0.000000	0.000000	0.000000	
10138	0.087575	-0.160336	-0.983177	-0.411899	0.892810	-0.182293	0.907019	0.420933	0.012146	-180.254965	-365.559457	-171.023462	2.926979	2.928399	4.671932	90.019944	89.962458	119.928740	221.408362	0.113732	0.129767	39.961337	0.847826	-1604.453693	-673.074481	-361.265632	-673.074481	1829.353763	306.896726	-361.265632	306.896726	607.200009	-974.371717	-271.500265	119.450124	-271.500265	1035.943716	31.902441	119.450124	31.902441	857.641152	715.466599	1.000000	0.000000	0.000000	0.000000	
10139	-0.000927	-0.179059	-0.983838	0.164914	0.970340	-0.176758	0.986308	-0.162412	0.028629	332.111775	336.587622	-169.032676	2.924892	2.925054	4.680797	89.872799	90.044524	119.923025	288.082281	0.148825	0.176734	60.484048	0.872340	557.021237	-1049.961110	-141.219733	-1049.961110	-131.491125	786.318033	-141.219733	786.318033	498.324055	-827.022605	-806.665545	52.031194	-806.665545	1252.235772	705.861780	52.031194	705.861780	635.136732	1061.599488	1.000000	0.000000	0.000000	0.000000	
10140	0.140078	-0.123641	-0.982397	-0.571947	0.799798	-0.182218	0.808250	0.587401	0.041317	-266.719553	-207.573572	160.778395	2.928212	2.930942	4.670422	89.943963	89.967092	120.103057	259.132238	0.160573	0.171831	33.610076	0.804348	-1694.465758	-1288.366999	-32.180743	-1288.366999	858.641386	-1151.369086	-32.180743	-1151.369086	876.384567	-1544.733846	-564.833743	-209.751824	-564.833743	1311.164172	-661.526872	-209.751824	-661.526872	994.801702	956.529389	1.000000	0.000000	0.000000	0.000000	
10286	0.346711	-0.133078	-0.928484	-0.074032	0.982913	-0.168524	0.935046	0.127167	0.330935	-23.748424	-322.583035	-123.706187	2.931591	2.928681	4.674497	90.046242	89.960724	120.019208	129.464442	0.120161	0.103139	43.655368	0.861702	-791.187430	-599.870681	782.416339	-599.870681	997.500777	587.222380	782.416339	587.222380	1935.285392	-684.210978	-575.589658	862.420783	-575.589658	604.140620	170.793608	862.420783	170.793608	1612.179545	660.030611	1.000000	0.000000	0.000000	0.000000	
10145	-0.000036	-0.181883	-0.983320	0.163578	0.970074	-0.179439	0.986530	-0.160856	0.029717	354.940450	339.468844	-172.404858	2.924599	2.925915	4.678464	89.934287	89.991211	119.870030	234.771047	0.162591	0.165456	60.989925	0.946809	-101.801997	-746.606796	-527.695024	-746.606796	491.199102	1279.159468	-527.695024	1279.159468	763.819708	-529.975483	-588.185549	-53.226703	-588.185549	1129.980122	845.982755	-53.226703	845.982755	607.825145	1299.507610	1.000000	103.238165	85.883954	252.106137	
10287	0.339602	-0.049724	-0.939254	-0.335595	0.926469	-0.170387	0.878662	0.373072	0.297944	-436.026758	444.994616	112.573928	2.927060	2.923005	4.675680	89.887702	90.024954	119.958013	280.872623	0.143455	0.162004	35.564648	0.803191	-978.794230	691.227748	740.609745	691.227748	-162.869190	-784.850728	740.609745	-784.850728	661.954148	-910.729564	-73.292918	496.865564	-73.292918	749.203999	-109.761528	496.865564	-109.761528	1105.829319	1248.598939	1.000000	103.326216	69.422746	260.217181	
10149	0.242709	-0.260729	-0.934405	0.098979	0.964835	-0.243510	0.965037	-0.033384	0.259980	-406.545206	375.154098	-83.213197	2.926670	2.922359	4.674384	89.887083	90.032846	119.893869	194.759864	0.157601	0.132008	45.428519	0.836957	-1536.485216	678.610243	634.795368	678.610243	-541.961288	-508.030494	634.795368	-508.030494	1612.773946	-389.500878	-320.845161	573.167123	-320.845161	307.052587	-220.565947	573.167123	-220.565947	1428.673150	1024.906328	1.000000	0.000000	0.000000	0.000000	
10151	0.120856	-0.147606	-0.981642	-0.371818	0.910163	-0.182638	0.920412	0.387064	0.055116	-417.650963	451.214173	22.731196	2.928171	2.926271	4.675857	90.041829	89.958864	119.934797	374.496960	0.178663	0.248977	42.940492	0.829787	-923.022313	-202.273254	-410.304702	-202.273254	1281.141117	658.020021	-410.304702	658.020021	932.216425	-752.736072	-312.628960	-266.320808	-312.628960	1150.811626	290.319833	-266.320808	290.319833	1164.226903	2096.739307	1.000000	0.000000	0.000000	0.000000	
10296	0.439763	-0.036677	0.897370	-0.235737	0.959419	0.154740	-0.866629	-0.279591	0.413271	42.891734	67.953825	137.426461	2.927337	2.927442	4.678206	90.029707	90.060605	119.969565	115.120533	0.120461	0.116288	37.393217	0.813830	-249.114262	-828.265818	-77.290768	-828.265818	988.959516	-457.623986	-77.290768	-457.623986	816.062726	-384.584316	-920.042154	-81.570833	-920.042154	1262.604845	-374.078822	-81.570833	-374.078822	542.840767	544.554091	1.000000	107.499300	83.437433	246.212425	
10292	0.037727	-0.170511	-0.984633	-0.004118	0.985300	-0.170784	0.999280	0.010498	0.036470	197.947851	-316.889915	37.705561	2.927329	2.922613	4.676184	89.972046	90.052074	119.954570	242.766436	0.152326	0.156611	37.013398	0.816667	-866.687596	232.663023	448.140231	232.663023	-735.072651	116.103916	448.140231	116.103916	1223.982003	-793.612569	-440.806658	777.732598	-440.806658	1021.270642	36.220141	777.732598	36.220141	1116.371338	1421.769331	1.000000	0.000000	0.000000	0.000000	
10295	0.307687	0.018734	0.951309	-0.560218	0.811704	0.165214	-0.769087	-0.583772	0.260244	335.102302	74.567178	3.771284	2.927736	2.932020	4.677713	89.999975	90.052487	120.065278	163.001221	0.125074	0.119726	55.949907	0.914894	-434.132424	-840.660599	-11.909392	-840.660599	1756.532112	788.384768	-11.909392	788.384768	864.813214	-990.718451	-727.946738	-272.559798	-727.946738	1639.209804	778.617348	-272.559798	778.617348	945.552590	723.824014	1.000000	0.000000	0.000000	0.000000	
10163	0.013919	-0.245696	-0.969247	0.165573	0.956525	-0.240094	0.986099	-0.157140	0.053994	402.107969	-275.261281	-33.242021	2.931886	2.932441	4.678554	90.120437	89.938292	120.117157	181.755486	0.121622	0.118228	78.913117	1.000000	358.289223	-1610.197553	25.589384	-1610.197553	2161.536899	792.722434	25.589384	792.722434	881.587957	-638.514060	-775.599615	92.227966	-775.599615	1391.629890	598.725993	92.227966	598.725993	882.972329	854.802411	1.000000	0.000000	0.000000	0.000000	
10164	0.363902	-0.165351	0.916643	-0.131621	0.965113	0.226347	-0.922091	-0.203018	0.329443	351.504112	297.175977	182.027573	2.931392	2.929256	4.675168	90.070907	90.059065	120.085548	219.849895	0.161845	0.174843	46.397776	0.851064	-986.471754	-1355.939453	60.426505	-1355.939453	1354.613768	698.536065	60.426505	698.536065	1372.185200	-430.120832	-1437.268536	-28.838664	-1437.268536	688.731983	492.699214	-28.838664	492.699214	1317.869299	1127.443700	1.000000	103.004833	90.652332	262.510319	
10301	0.175995	-0.095390	-0.979758	-0.459019	0.872513	-0.167402	0.870820	0.479190	0.109773	322.634491	40.380057	94.825506	2.927274	2.928170	4.677387	90.008431	89.972391	119.993300	109.126011	0.114269	0.105941	45.482959	0.809783	-562.510127	-241.650080	-92.246486	-241.650080	1119.720225	1.131645	-92.246486	1.131645	813.024941	-440.381857	-101.596155	33.326931	-101.596155	1159.428081	129.858675	33.326931	129.858675	1014.570388	773.627022	1.000000	287.175899	73.564419	48.886984	
10167	0.175749	-0.095206	-0.979827	-0.458672	0.872758	-0.167077	0.871060	0.478781	0.109718	312.818380	28.301014	104.080235	2.928461	2.928917	4.674182	90.019230	89.954033	120.030051	155.355763	0.125790	0.125251	45.425918	0.815217	-1209.226131	-460.044362	-73.322482	-460.044362	931.244686	-314.169252	-73.322482	-314.169252	1253.759033	-762.273289	-207.577035	24.709051	-207.577035	1225.946162	138.261267	24.709051	138.261267	1183.055488	1191.502046	1.000000	102.889515	80.047906	261.143851	
10168	0.207087	-0.133641	-0.969152	-0.115663	0.980334	-0.159898	0.971461	0.145207	0.187557	-402.762991	-43.016595	-124.960164	2.932328	2.926257	4.676744	89.986050	89.996002	120.117687	132.517658	0.112244	0.095035	54.027193	0.946809	-512.166083	-655.671013	424.810433	-655.671013	748.044306	-1588.845334	424.810433	-1588.845334	812.538299	-352.450063	-344.586904	775.658575	-344.586904	811.300563	-1180.022865	775.658575	-1180.022865	852.721391	621.801990	1.000000	0.000000	0.000000	0.000000	
10314	0.163177	-0.135407	0.977261	-0.104941	0.982535	0.153661	-0.981000	-0.127629	0.146117	94.048120	55.904346	-242.946825	2.927822	2.928507	4.676401	90.005050	90.021446	120.014745	147.926172	0.120467	0.128283	49.755665	0.898936	-753.514553	-322.378996	5.858135	-322.378996	1155.483486	9.173987	5.858135	9.173987	843.924203	-808.307698	-342.854261	-180.942455	-342.854261	1137.638123	167.600420	-180.942455	167.600420	935.977648	1041.049331	1.000000	282.574716	71.068603	73.630795	
10181	0.044851	-0.154089	-0.987038	-0.025812	0.987524	-0.155338	0.998660	0.032445	0.040314	157.383328	-402.388815	40.341739	2.928194	2.928175	4.675002	90.064010	89.977320	120.021323	211.837342	0.129873	0.137774	37.912962	0.816667	-1172.038780	191.033570	218.982018	191.033570	1213.101352	-171.448406	218.982018	-171.448406	852.694430	-716.925492	-243.323758	752.297201	-243.323758	1227.099349	-59.999396	752.297201	-59.999396	1065.336833	808.353980	1.000000	0.000000	0.000000	0.000000	
10182	0.091846	-0.141481	-0.985678	-0.159546	0.974976	-0.154813	0.982916	0.171480	0.066975	102.687320	6.882599	-167.705790	2.925737	2.927945	4.675014	89.995877	89.991801	119.966711	167.952393	0.134924	0.130433	47.547594	0.909574	-970.793127	-472.533693	99.322214	-472.533693	1167.021185	-276.990539	99.322214	-276.990539	332.689959	-823.981115	-569.221349	-164.677795	-569.221349	1326.196016	-102.430920	-164.677795	-102.430920	550.564578	791.158718	1.000000	0.000000	0.000000	0.000000	
10183	0.447192	-0.046120	-0.893253	-0.173764	0.975163	-0.137343	0.877402	0.216634	0.428071	-338.231480	-153.831514	-125.565891	2.928971	2.926333	4.676618	90.000907	90.030255	119.959943	189.269741	0.127196	0.120725	44.792736	0.888298	-358.128690	241.261218	712.698963	241.261218	1335.547859	603.582578	712.698963	603.582578	516.861635	-467.636079	-351.214801	701.525832	-351.214801	578.510492	401.790619	701.525832	401.790619	1005.150195	939.785963	1.000000	107.004451	78.582821	264.944613	
10184	0.377836	-0.167689	0.910560	-0.087098	0.972663	0.215268	-0.921767	-0.160644	0.352902	-94.990710	68.943763	-232.427931	2.929309	2.927630	4.677498	90.008453	90.068473	119.989030	248.447437	0.131391	0.142863	46.844282	0.882979	-665.439845	-394.444385	-172.239234	-394.444385	846.179147	153.026987	-172.239234	153.026987	1766.238954	-581.857408	-517.589096	-659.998193	-517.589096	962.487471	75.477135	-659.998193	75.477135	802.787628	995.128379	1.000000	0.000000	0.000000	0.000000	
10189	0.019883	-0.150987	0.988336	-0.174602	0.972816	0.152129	-0.984438	-0.175590	-0.007020	132.230101	214.343290	216.286740	2.926918	2.926044	4.675927	89.847445	90.067380	119.940277	283.907993	0.178003	0.171278	40.938601	0.851064	-437.943682	-1472.025343	70.259260	-1472.025343	101.359950	591.465210	70.259260	591.465210	1077.066866	-631.578866	-1208.239534	-28.128037	-1208.239534	1125.322331	638.277468	-28.128037	638.277468	804.115095	1704.775133	1.000000	0.000000	0.000000	0.000000	
10190	0.375824	-0.167857	0.911362	-0.086919	0.972737	0.215005	-0.922606	-0.160019	0.350988	-90.698990	70.137982	-227.720867	2.928150	2.927456	4.673358	89.971991	89.945665	120.046109	284.306923	0.115322	0.147408	47.332551	0.867021	-611.943011	-405.241896	-1226.578300	-405.241896	889.631981	145.215365	-1226.578300	145.215365	-246.751288	-745.934086	-620.400836	-666.144194	-620.400836	773.324047	89.407881	-666.144194	89.407881	978.019028	980.299779	1.000000	102.332210	78.833447	274.282416	
10192	0.398077	-0.304795	-0.865237	0.414490	0.901182	-0.126759	0.818372	-0.308172	0.485075	-428.518642	93.478603	-109.949063	2.929274	2.927014	4.673980	90.092017	89.942259	120.019814	146.040941	0.133929	0.124994	62.354176	0.962766	-1108.878292	333.119302	1005.962686	333.119302	629.412915	-296.573345	1005.962686	-296.573345	1141.365239	-27.694672	-117.370018	688.333959	-117.370018	743.068678	-302.549310	688.333959	-302.549310	935.546674	605.014946	1.000000	0.000000	0.000000	0.000000	
10194	0.115085	-0.106879	-0.987596	-0.511843	0.845676	-0.151170	0.851344	0.522888	0.042619	-207.815386	-258.693091	33.797942	2.927617	2.928762	4.677304	90.067868	90.005351	119.977635	215.569819	0.156776	0.157275	49.865889	0.923913	-733.803713	370.971766	116.827924	370.971766	1671.816130	87.212970	116.827924	87.212970	891.283767	-850.821602	123.652442	211.325950	123.652442	1158.532412	-79.570654	211.325950	-79.570654	781.419882	899.136975	1.000000	0.000000	0.000000	0.000000	
10196	0.056020	-0.170715	-0.983727	0.284772	0.947080	-0.148139	0.956957	-0.271839	0.101670	70.075214	-247.147274	148.563060	2.930261	2.929767	4.676380	90.097616	89.916332	120.068777	188.551265	0.123572	0.132030	32.906234	0.803191	-1010.526308	310.552333	-214.692078	310.552333	1392.705864	-801.237898	-214.692078	-801.237898	1576.247582	-859.197656	12.349974	-199.383379	12.349974	1800.841001	-410.506960	-199.383379	-410.506960	995.228071	648.743598	1.000000	0.000000	0.000000	0.000000	
10197	0.019154	-0.147295	-0.988907	-0.148365	0.977719	-0.148503	0.988747	0.149563	-0.003126	189.216777	-320.667520	-42.735843	2.929130	2.928245	4.676771	90.042324	90.003960	120.030515	228.573681	0.145071	0.148570	54.029625	0.914894	-746.290382	34.425533	347.239709	34.425533	1268.186746	-288.129749	347.239709	-288.129749	1000.932748	-893.096153	-117.915406	560.963297	-117.915406	1071.802522	38.283488	560.963297	38.283488	1226.039409	1096.109776	1.000000	0.000000	0.000000	0.000000	
10198	0.040375	-0.140334	0.989281	-0.277370	0.949601	0.146026	-0.959915	-0.280292	-0.000584	-313.942931	-269.551590	181.829482	2.927933	2.929947	4.673901	89.935833	90.007479	120.077553	247.274475	0.141632	0.158053	49.994526	0.930851	-1071.695882	-961.203082	37.411867	-961.203082	1085.917733	-802.110252	37.411867	-802.110252	592.550333	-892.189297	-374.942520	65.020962	-374.942520	1754.625895	-445.179663	65.020962	-445.179663	375.640514	1237.461978	1.000000	102.270223	88.736986	245.860000	
10201	0.263218	-0.199755	-0.943830	0.239653	0.961201	-0.136596	0.934496	-0.190237	0.300877	-250.719563	54.518545	38.319045	2.929957	2.928683	4.673282	90.084431	89.910838	120.059311	286.119515	0.145594	0.165446	48.885797	0.877660	-1598.794043	35.342254	408.441833	35.342254	1064.794913	-733.203767	408.441833	-733.203767	1451.632733	-619.599697	-312.570190	189.496924	-312.570190	1232.366234	-488.326730	189.496924	-488.326730	921.029392	724.242955	1.000000	101.982732	74.232842	230.827436	
10204	0.047454	-0.136788	-0.989471	-0.224768	0.963712	-0.144010	0.973264	0.229234	0.014986	-15.724540	-233.193765	-38.908201	2.927927	2.925961	4.676284	89.993913	90.023065	119.885374	158.507910	0.114737	0.111200	81.116889	0.968085	-763.732658	-293.729957	68.658754	-293.729957	2078.916853	879.508100	68.658754	879.508100	374.082358	-831.083583	-192.085323	141.411974	-192.085323	1629.747354	274.879953	141.411974	274.879953	453.854249	383.738404	1.000000	0.000000	0.000000	0.000000	
10210	0.257064	-0.193128	-0.946900	0.237079	0.962488	-0.131946	0.936863	-0.190572	0.293208	-253.043696	71.263641	10.144392	2.928631	2.931120	4.675935	89.996375	89.934761	120.104761	275.631410	0.130787	0.161677	44.015215	0.904255	-940.078058	-824.217216	-29.407864	-824.217216	1577.562244	-909.884387	-29.407864	-909.884387	767.930252	-1385.167845	-150.498148	56.174582	-150.498148	1703.733182	-851.837266	56.174582	-851.837266	864.900369	785.392411	1.000000	0.000000	0.000000	0.000000	
